,Time,Surface,Age,Sex,Vehicle
5445,0,0,46,0,0
5446,2,0,28,1,3
5447,2,0,17,1,6
5448,1,1,22,1,0
5449,1,0,26,1,0
5450,1,0,23,1,0
5451,1,0,40,1,0
5452,1,0,63,1,8
5453,1,0,27,1,0
5454,2,0,56,0,0
5455,1,0,35,1,0
5456,1,0,27,0,0
5457,0,0,33,0,0
5458,2,0,21,0,0
5459,2,0,21,1,8
5460,1,0,25,0,3
5461,2,0,57,0,0
5462,2,0,37,0,0
5463,2,0,23,0,3
5464,0,0,28,1,6
5465,1,0,62,0,0
5466,1,0,41,1,0
5467,2,0,24,1,3
5468,2,0,47,1,0
5469,2,0,43,1,6
5470,2,0,14,1,3
5471,2,0,29,1,0
5472,2,0,20,0,0
5473,2,0,46,1,8
5474,2,0,39,0,0
5475,1,0,26,0,0
5476,1,0,24,0,0
5477,2,0,42,0,0
5478,2,0,55,0,7
5479,1,0,32,1,6
5480,2,0,52,0,0
5481,2,0,22,1,0
5482,1,0,32,0,0
5483,1,0,29,0,3
5484,1,0,40,0,0
5485,1,0,72,0,0
5486,1,0,21,0,0
5487,2,0,25,1,3
5488,2,0,38,1,1
5489,2,0,25,0,0
5490,2,0,44,1,3
5491,1,0,54,1,6
5492,2,0,31,0,0
5493,2,0,39,1,0
5494,2,0,46,0,0
5495,2,0,21,0,0
5496,0,1,45,1,0
5497,1,0,38,1,0
5498,1,0,31,1,3
5499,0,1,40,1,0
5500,1,1,79,0,0
5501,1,1,23,0,0
5502,1,0,31,0,0
5503,1,0,28,0,0
5504,1,0,42,1,3
5505,2,0,32,0,0
5506,2,0,47,0,0
5507,2,1,21,1,0
5508,0,0,44,1,3
5509,1,0,32,0,0
5510,2,0,56,1,0
5511,1,0,34,1,3
5512,2,0,19,1,6
5513,1,0,42,1,8
5514,2,0,21,1,0
5515,2,0,68,0,0
5516,2,0,28,1,0
5517,2,0,42,1,0
5518,1,1,22,1,6
5519,1,0,29,1,3
5520,2,1,49,0,0
5521,1,1,43,1,0
5522,2,0,41,1,0
5523,0,0,42,1,0
5524,0,0,36,1,0
5525,2,0,55,0,0
5526,1,0,35,1,0
5527,1,1,45,0,0
5528,1,0,81,1,0
5529,2,0,53,0,3
5530,2,6,22,1,0
5531,2,6,22,1,0
5532,1,1,35,1,3
5533,1,0,40,1,3
5534,2,0,49,1,0
5535,2,0,22,0,0
5536,2,0,33,1,0
5537,2,0,32,1,3
5538,2,0,13,1,3
5539,2,0,56,0,0
5540,2,0,25,0,0
5541,2,0,64,0,4
5542,2,0,19,1,0
5543,1,0,21,0,3
5544,1,1,50,1,8
5545,2,0,33,0,0
5546,2,1,21,0,0
5547,2,1,35,1,0
5548,1,1,37,1,0
5549,1,0,30,1,0
5550,1,1,48,0,0
5551,1,1,55,1,9
5552,2,0,23,1,6
5553,2,0,43,1,0
5554,2,0,39,0,0
5555,2,0,49,1,1
5556,0,1,22,1,0
5557,0,1,23,1,0
5558,1,1,58,1,12
5559,1,1,21,1,0
5560,2,0,57,1,0
5561,2,0,69,1,6
5562,2,0,67,1,0
5563,2,0,24,1,0
5564,1,1,28,0,0
5565,1,0,9,1,3
5566,2,0,31,1,5
5567,2,0,24,1,0
5568,2,0,40,1,8
5569,1,0,20,1,3
5570,0,0,34,1,13
5571,1,0,42,1,3
5572,2,0,51,1,3
5573,0,0,39,1,3
5574,2,0,22,0,0
5575,1,0,56,1,8
5576,1,0,50,1,3
5577,2,0,55,0,0
5578,2,0,50,1,0
5579,2,0,44,1,0
5580,2,0,24,0,0
5581,2,0,54,1,6
5582,2,0,46,0,3
5583,1,1,67,0,0
5584,2,0,19,1,0
5585,2,0,58,1,0
5586,2,0,31,1,6
5587,2,1,34,1,0
5588,1,0,18,1,6
5589,2,0,32,1,0
5590,2,0,33,0,0
5591,2,0,45,1,0
5592,1,1,27,1,7
5593,1,1,51,0,0
5594,0,1,62,1,0
5595,0,1,20,1,0
5596,0,1,30,1,0
5597,0,1,24,1,0
5598,0,1,49,1,1
5599,0,0,31,1,0
5600,1,0,42,0,0
5601,1,0,31,1,3
5602,1,0,48,1,1
5603,2,0,31,1,3
5604,1,0,60,1,0
5605,1,0,39,0,0
5606,2,0,36,1,3
5607,2,0,23,1,2
5608,1,0,30,0,0
5609,2,0,43,1,3
5610,1,1,33,1,1
5611,1,0,49,0,7
5612,2,0,28,0,0
5613,2,0,54,0,0
5614,2,0,16,1,3
5615,2,0,43,0,0
5616,1,1,33,0,0
5617,1,1,37,0,0
5618,1,1,33,0,0
5619,2,0,36,1,0
5620,1,0,60,1,0
5621,2,0,72,1,0
5622,2,0,33,1,0
5623,2,0,35,0,0
5624,2,0,35,1,0
5625,2,0,51,1,8
5626,2,0,32,1,0
5627,2,0,9,1,3
5628,2,0,23,1,0
5629,2,0,18,1,7
5630,2,0,61,1,0
5631,2,0,23,1,0
5632,2,0,33,1,0
5633,2,0,40,0,0
5634,2,1,33,1,3
5635,2,0,46,1,3
5636,1,0,23,1,3
5637,1,0,66,1,0
5638,0,0,21,0,0
5639,2,0,34,1,3
5640,1,0,24,1,0
5641,2,0,49,0,0
5642,1,1,21,1,0
5643,0,1,32,1,0
5644,1,0,42,0,0
5645,1,1,31,1,0
5646,1,1,26,0,0
5647,1,0,30,1,0
5648,1,1,29,1,2
5649,1,1,26,1,3
5650,1,1,45,1,0
5651,0,1,46,1,0
5652,0,1,27,1,9
5653,1,0,67,1,0
5654,2,1,38,1,0
5655,0,0,26,1,1
5656,2,1,33,1,3
5657,1,1,39,1,3
5658,2,1,21,0,0
5659,1,0,36,1,3
5660,2,0,9,1,3
5661,2,0,7,1,3
5662,1,0,33,1,3
5663,1,0,58,1,3
5664,1,0,32,1,5
5665,2,0,23,1,0
5666,2,0,36,0,0
5667,0,0,18,1,6
5668,2,0,20,0,0
5669,2,0,38,0,0
5670,2,0,25,1,0
5671,2,0,17,1,6
5672,1,0,57,0,0
5673,0,0,43,1,0
5674,0,0,36,1,0
5675,2,0,19,1,0
5676,1,0,92,1,4
5677,1,0,70,0,0
5678,0,0,50,1,0
5679,1,0,29,0,0
5680,1,0,23,0,0
5681,0,0,37,1,0
5682,0,0,46,1,0
5683,2,0,7,0,3
5684,1,0,24,0,0
5685,1,0,24,1,0
5686,1,0,35,0,0
5687,1,0,38,0,0
5688,1,0,67,1,0
5689,2,1,26,0,0
5690,2,0,23,0,0
5691,2,0,28,0,0
5692,1,0,40,0,0
5693,1,0,50,1,0
5694,1,0,36,1,0
5695,1,0,27,1,0
5696,1,0,57,1,9
5697,2,0,22,0,0
5698,2,0,48,1,3
5699,1,0,56,1,3
5700,2,0,40,1,8
5701,2,0,50,0,0
5702,2,0,25,1,0
5703,1,1,76,1,0
5704,2,0,25,1,0
5705,2,0,20,0,3
5706,2,0,27,0,0
5707,2,1,55,0,0
5708,1,0,71,1,0
5709,1,0,20,0,0
5710,2,0,22,1,6
5711,2,0,32,1,0
5712,1,0,33,1,3
5713,0,0,18,0,0
5714,0,0,33,1,1
5715,2,0,20,1,3
5716,1,1,23,1,2
5717,1,0,40,1,0
5718,1,0,26,1,3
5719,1,0,74,1,0
5720,1,0,20,0,0
5721,2,0,48,1,0
5722,2,0,35,1,0
5723,1,0,40,1,1
5724,2,0,15,1,3
5725,0,0,32,1,6
5726,1,0,34,1,0
5727,1,0,47,1,3
5728,1,0,50,0,0
5729,2,0,9,1,3
5730,2,0,19,1,0
5731,2,0,26,1,3
5732,1,0,51,1,3
5733,2,0,43,1,3
5734,2,0,34,1,3
5735,1,0,21,0,0
5736,2,0,26,1,3
5737,0,0,21,1,8
5738,2,0,58,0,0
5739,2,0,42,1,0
5740,1,0,31,1,8
5741,1,0,21,1,0
5742,1,0,25,1,6
5743,2,0,26,0,0
5744,2,0,46,1,8
5745,2,0,30,1,8
5746,1,0,34,0,0
5747,2,0,26,1,0
5748,2,0,25,1,0
5749,2,0,44,1,8
5750,1,0,8,0,3
5751,1,0,24,1,3
5752,1,0,14,0,14
5753,2,0,43,1,8
5754,1,1,39,1,0
5755,2,0,37,1,7
5756,0,1,46,1,0
5757,2,0,22,0,2
5758,2,0,30,0,0
5759,2,0,27,0,0
5760,2,1,44,1,7
5761,2,1,48,1,7
5762,1,0,26,1,8
5763,0,0,30,1,0
5764,1,0,52,1,3
5765,1,0,25,0,0
5766,1,0,65,0,4
5767,2,0,21,1,4
5768,1,0,38,1,3
5769,2,0,26,0,0
5770,2,0,76,1,0
5771,2,0,38,0,0
5772,2,0,41,0,3
5773,1,0,42,1,0
5774,1,0,31,0,0
5775,2,1,26,0,0
5776,2,1,26,1,8
5777,2,0,25,1,3
5778,1,0,27,1,6
5779,2,0,42,1,3
5780,2,0,35,1,0
5781,2,0,16,1,3
5782,2,0,48,1,0
5783,2,0,42,1,3
5784,1,0,35,1,0
5785,2,0,25,1,0
5786,2,0,46,0,0
5787,2,0,63,1,0
5788,2,0,18,1,6
5789,2,0,18,0,0
5790,1,0,37,1,3
5791,1,0,58,1,8
5792,2,0,43,1,8
5793,2,0,25,1,0
5794,0,0,25,0,0
5795,1,0,54,1,3
5796,1,0,25,0,0
5797,1,0,53,0,0
5798,1,0,42,1,0
5799,1,0,42,1,0
5800,1,0,39,0,0
5801,2,0,48,1,3
5802,2,0,41,1,8
5803,2,0,39,0,0
5804,2,0,34,1,3
5805,1,0,23,0,0
5806,2,0,18,1,0
5807,2,0,84,1,0
5808,2,0,63,1,0
5809,2,0,59,0,0
5810,2,0,45,0,0
5811,2,0,5,1,3
5812,2,0,78,1,3
5813,2,0,32,1,0
5814,2,0,27,0,6
5815,2,0,18,1,3
5816,2,0,48,1,9
5817,2,0,43,1,6
5818,1,0,24,0,0
5819,1,0,28,0,6
5820,2,0,59,1,0
5821,2,0,51,0,0
5822,2,0,42,1,0
5823,1,0,31,1,8
5824,1,0,46,0,0
5825,2,0,56,1,7
5826,0,0,65,0,0
5827,0,0,55,1,0
5828,1,0,39,1,0
5829,2,0,49,0,0
5830,2,0,45,0,3
5831,2,0,18,1,0
5832,1,0,19,1,3
5833,2,1,31,1,0
5834,0,0,35,0,0
5835,0,0,63,0,0
5836,2,0,46,1,3
5837,0,0,52,1,0
5838,2,0,19,0,0
5839,2,0,26,0,0
5840,0,0,19,1,0
5841,0,0,36,1,0
5842,2,0,56,1,0
5843,2,0,61,1,0
5844,1,0,47,1,7
5845,1,0,55,1,9
5846,2,0,23,0,0
5847,2,0,35,1,0
5848,1,0,44,0,0
5849,1,0,27,0,0
5850,1,0,21,0,0
5851,1,0,40,1,0
5852,1,0,50,0,0
5853,2,0,26,1,6
5854,2,0,32,1,3
5855,2,0,55,1,8
5856,2,0,40,1,0
5857,0,0,25,1,0
5858,0,0,21,1,0
5859,2,0,62,1,0
5860,2,0,76,1,0
5861,1,0,25,0,0
5862,2,0,24,1,3
5863,1,1,49,0,0
5864,2,0,43,1,0
5865,2,1,22,1,6
5866,0,1,30,0,0
5867,2,0,46,1,3
5868,2,1,31,1,0
5869,2,1,20,1,0
5870,0,0,16,1,2
5871,2,1,46,0,0
5872,2,1,54,0,0
5873,2,1,32,1,0
5874,2,1,39,1,0
5875,2,1,33,1,0
5876,2,0,28,0,0
5877,0,0,37,1,0
5878,2,0,23,0,0
5879,2,0,37,0,0
5880,2,0,57,1,0
5881,1,0,43,1,6
5882,1,0,32,0,0
5883,1,0,47,1,0
5884,2,0,26,1,3
5885,2,1,22,0,0
5886,2,1,43,1,0
5887,2,0,28,0,0
5888,1,1,29,1,3
5889,1,0,32,1,0
5890,2,0,52,1,0
5891,2,0,54,1,6
5892,0,0,25,1,0
5893,1,0,24,0,0
5894,1,0,40,1,3
5895,1,0,77,0,0
5896,1,0,37,0,0
5897,1,0,56,1,0
5898,2,1,51,1,5
5899,1,0,40,1,3
5900,1,0,53,1,3
5901,1,0,33,0,0
5902,1,0,45,0,0
5903,1,0,32,1,0
5904,2,0,13,0,3
5905,2,0,52,1,0
5906,2,0,28,1,0
5907,2,0,33,1,0
5908,2,0,18,1,3
5909,2,0,20,0,0
5910,0,0,53,1,3
5911,1,0,56,1,0
5912,2,0,28,0,0
5913,2,0,38,0,0
5914,0,0,22,1,0
5915,2,0,47,1,7
5916,2,0,41,0,0
5917,2,0,47,1,8
5918,2,0,60,1,0
5919,2,0,12,1,3
5920,2,0,39,1,3
5921,2,0,18,1,0
5922,2,0,27,1,0
5923,2,0,64,0,0
5924,0,0,49,1,3
5925,1,0,47,1,0
5926,1,0,31,0,0
5927,2,0,27,1,0
5928,2,0,40,0,0
5929,2,0,23,0,0
5930,0,0,26,1,1
5931,1,1,26,1,0
5932,1,0,26,0,0
5933,2,0,29,1,8
5934,0,1,25,1,3
5935,1,0,21,1,0
5936,1,1,28,1,0
5937,1,1,18,0,0
5938,1,1,69,1,1
5939,1,1,35,0,0
5940,2,1,18,0,0
5941,2,1,25,0,0
5942,1,0,29,1,3
5943,1,0,66,0,4
5944,1,0,48,1,2
5945,1,0,62,1,0
5946,2,0,28,1,0
5947,2,0,54,1,0
5948,2,0,46,1,3
5949,2,0,42,1,0
5950,2,0,48,1,0
5951,1,0,45,1,3
5952,1,0,38,1,3
5953,1,0,47,1,0
5954,2,0,53,1,3
5955,1,0,48,1,3
5956,0,0,32,1,0
5957,1,0,39,1,0
5958,2,0,67,1,0
5959,2,0,25,1,0
5960,2,0,60,0,0
5961,2,0,39,0,0
5962,1,0,42,1,3
5963,1,0,51,0,0
5964,1,0,25,1,0
5965,1,0,18,1,3
5966,0,0,48,1,0
5967,2,0,47,1,3
5968,2,0,64,1,0
5969,2,0,21,1,0
5970,2,0,32,0,0
5971,2,0,54,1,8
5972,0,0,20,1,0
5973,2,0,36,1,3
5974,1,0,49,1,3
5975,1,1,32,1,3
5976,2,0,22,0,0
5977,2,0,21,0,0
5978,2,0,32,1,0
5979,2,0,40,1,0
5980,1,1,22,1,0
5981,1,0,21,1,0
5982,1,0,38,0,0
5983,2,0,45,1,0
5984,2,0,77,1,0
5985,2,0,69,1,0
5986,2,0,16,1,2
5987,1,0,21,1,3
5988,1,0,20,1,6
5989,1,0,51,1,8
5990,1,0,26,0,0
5991,2,0,26,1,3
5992,1,0,31,1,6
5993,1,0,21,0,0
5994,1,0,21,1,0
5995,1,0,62,1,0
5996,1,0,49,1,0
5997,2,0,44,0,0
5998,2,1,22,1,0
5999,2,0,37,1,0
6000,1,1,38,1,0
6001,1,1,47,1,7
6002,1,1,22,0,0
6003,0,1,39,1,1
6004,0,1,32,1,1
6005,0,0,63,0,0
6006,1,1,33,1,0
6007,1,1,22,0,0
6008,2,0,47,1,0
6009,1,1,50,1,0
6010,1,1,24,0,0
6011,2,1,24,0,0
6012,2,0,18,1,6
6013,1,1,43,1,0
6014,1,1,79,1,6
6015,1,0,36,1,0
6016,1,0,36,0,0
6017,2,0,34,0,0
6018,2,0,18,1,4
6019,2,0,57,1,3
6020,2,0,12,1,3
6021,1,0,26,1,6
6022,0,0,30,1,3
6023,1,0,22,1,6
6024,1,0,21,1,3
6025,1,0,25,1,3
6026,1,0,57,0,0
6027,1,0,35,1,0
6028,2,0,41,1,0
6029,2,0,36,1,0
6030,2,0,28,1,7
6031,2,1,30,0,0
6032,2,0,60,1,0
6033,0,1,46,0,0
6034,2,0,29,1,8
6035,1,0,27,0,0
6036,1,0,28,0,0
6037,2,1,28,1,0
6038,1,0,48,1,0
6039,2,0,19,1,5
6040,1,1,45,1,3
6041,1,0,26,0,3
6042,2,0,51,1,3
6043,1,0,33,0,0
6044,1,0,25,1,3
6045,1,0,30,1,3
6046,2,1,42,1,0
6047,2,0,25,1,0
6048,2,1,26,1,8
6049,2,1,36,1,6
6050,1,0,37,0,0
6051,1,0,59,0,0
6052,1,0,31,1,0
6053,1,0,29,1,0
6054,2,1,90,0,0
6055,2,1,50,1,0
6056,2,1,36,1,1
6057,0,0,55,1,0
6058,2,0,76,1,0
6059,2,0,28,1,0
6060,1,1,52,1,0
6061,1,0,24,1,6
6062,1,0,69,0,0
6063,2,0,47,1,3
6064,1,1,42,0,0
6065,1,0,34,0,0
6066,2,0,18,1,3
6067,0,1,33,1,7
6068,2,0,46,1,7
6069,0,0,22,1,0
6070,2,0,33,1,0
6071,2,0,24,1,0
6072,1,0,24,1,6
6073,1,0,44,0,0
6074,0,0,40,1,0
6075,2,0,39,0,0
6076,0,0,39,1,0
6077,2,0,43,1,3
6078,1,0,34,1,8
6079,2,0,51,1,3
6080,2,0,20,0,0
6081,2,0,19,1,0
6082,0,0,17,1,0
6083,0,0,24,1,0
6084,1,0,41,0,0
6085,1,0,52,0,0
6086,1,0,52,1,3
6087,2,0,49,1,0
6088,2,0,21,1,6
6089,1,0,26,1,3
6090,1,0,52,1,0
6091,1,1,29,1,3
6092,0,0,17,1,3
6093,2,0,25,0,0
6094,2,1,38,1,0
6095,2,1,16,1,3
6096,0,0,28,1,0
6097,2,1,28,0,0
6098,2,0,41,0,0
6099,2,0,23,1,0
6100,2,0,21,0,0
6101,2,0,28,0,0
6102,2,0,67,0,0
6103,2,0,25,1,0
6104,2,0,57,1,0
6105,2,0,65,0,0
6106,1,0,32,1,0
6107,1,0,61,0,0
6108,1,0,22,1,0
6109,1,0,82,1,0
6110,1,0,47,1,3
6111,0,0,27,1,0
6112,0,0,28,1,0
6113,2,0,27,0,0
6114,2,0,39,0,0
6115,2,0,25,0,0
6116,1,0,45,1,3
6117,1,0,49,1,0
6118,1,1,18,1,6
6119,1,0,28,1,3
6120,2,0,27,1,3
6121,1,0,27,1,5
6122,2,0,21,1,14
6123,1,0,38,1,0
6124,1,1,29,1,5
6125,1,1,24,0,3
6126,1,1,57,1,3
6127,2,0,44,0,0
6128,2,0,38,1,0
6129,2,0,31,0,0
6130,1,0,35,1,0
6131,1,0,31,1,0
6132,1,0,40,1,7
6133,1,1,19,1,0
6134,2,0,45,1,6
6135,2,0,18,1,0
6136,2,0,36,0,0
6137,2,0,48,1,0
6138,1,0,44,1,0
6139,1,0,24,1,0
6140,0,0,55,1,0
6141,2,0,39,1,8
6142,2,0,50,0,3
6143,1,0,25,1,5
6144,0,0,50,1,0
6145,1,0,47,0,0
6146,1,1,25,1,0
6147,1,1,37,0,0
6148,1,1,18,1,0
6149,2,0,41,0,0
6150,1,1,24,0,0
6151,1,1,38,1,0
6152,1,1,34,1,3
6153,1,1,49,1,0
6154,1,1,21,1,0
6155,1,1,29,1,3
6156,2,0,17,0,0
6157,1,0,61,0,13
6158,1,0,41,1,7
6159,2,0,25,1,0
6160,2,0,24,1,0
6161,1,0,21,1,6
6162,2,0,22,1,2
6163,0,0,84,1,0
6164,1,0,75,1,0
6165,1,0,66,1,0
6166,1,0,63,1,0
6167,1,0,63,0,0
6168,1,0,25,1,0
6169,2,0,66,1,8
6170,2,0,55,1,8
6171,2,0,50,1,0
6172,0,0,20,1,3
6173,1,1,24,1,0
6174,2,0,42,0,0
6175,2,1,36,1,3
6176,1,1,36,0,8
6177,1,0,19,0,2
6178,1,1,55,0,0
6179,1,1,37,1,6
6180,2,0,32,1,0
6181,2,1,66,0,0
6182,2,0,26,1,0
6183,2,1,20,0,0
6184,2,1,53,1,0
6185,2,0,26,1,3
6186,1,0,41,0,0
6187,2,0,18,1,6
6188,1,0,55,1,7
6189,1,0,12,1,3
6190,1,1,27,0,0
6191,1,1,76,1,0
6192,1,1,18,0,0
6193,2,0,32,1,3
6194,1,1,80,1,0
6195,1,1,29,1,0
6196,2,0,20,1,0
6197,2,0,40,0,0
6198,2,0,28,1,6
6199,1,1,44,0,0
6200,1,0,49,0,0
6201,2,0,23,1,0
6202,2,0,83,1,0
6203,2,1,24,1,6
6204,2,1,24,0,0
6205,0,1,36,1,0
6206,0,1,24,1,1
6207,1,1,48,1,13
6208,1,0,30,0,3
6209,1,0,48,0,0
6210,2,1,21,0,3
6211,1,0,36,0,0
6212,2,0,40,1,0
6213,2,0,23,1,0
6214,2,1,40,1,6
6215,2,1,18,0,0
6216,1,1,31,0,0
6217,1,1,26,1,0
6218,2,0,28,1,0
6219,2,0,35,0,0
6220,1,0,34,1,3
6221,2,0,49,1,3
6222,2,0,51,0,5
6223,2,0,40,1,0
6224,2,0,33,0,0
6225,2,0,25,1,0
6226,2,0,26,1,0
6227,2,0,24,0,0
6228,2,0,55,0,0
6229,1,0,38,1,3
6230,2,1,39,1,0
6231,0,0,38,1,0
6232,1,0,54,1,8
6233,1,0,25,1,0
6234,1,0,84,0,4
6235,2,0,46,1,0
6236,2,0,33,1,0
6237,1,0,52,1,0
6238,1,0,21,1,0
6239,1,0,84,1,0
6240,0,1,40,1,3
6241,1,1,70,1,0
6242,1,0,37,1,0
6243,1,0,20,0,0
6244,2,0,18,0,0
6245,2,0,22,0,0
6246,1,1,42,0,0
6247,1,0,25,1,3
6248,1,0,17,1,6
6249,2,0,54,0,0
6250,1,0,40,1,0
6251,2,0,45,0,0
6252,2,0,37,1,0
6253,2,0,35,1,3
6254,1,0,44,1,0
6255,2,0,32,1,0
6256,2,0,32,1,0
6257,2,0,19,1,0
6258,1,0,26,1,3
6259,1,0,22,1,2
6260,2,0,45,1,1
6261,2,0,30,1,0
6262,1,0,37,1,2
6263,1,1,18,0,0
6264,1,1,58,0,0
6265,1,1,23,1,0
6266,1,1,43,1,0
6267,2,1,28,1,6
6268,2,0,24,0,0
6269,2,0,32,1,0
6270,1,1,25,1,3
6271,1,1,66,1,0
6272,2,0,21,1,3
6273,1,0,40,0,0
6274,0,1,41,1,0
6275,1,1,21,0,0
6276,1,0,50,1,0
6277,1,1,25,1,0
6278,1,1,51,1,1
6279,1,0,32,1,3
6280,1,0,27,1,0
6281,1,0,41,1,1
6282,2,1,44,0,0
6283,2,1,52,0,0
6284,2,1,23,1,5
6285,2,0,60,0,0
6286,2,0,48,0,0
6287,2,0,34,0,0
6288,2,1,20,1,3
6289,2,0,34,0,3
6290,1,0,20,1,6
6291,0,0,25,1,5
6292,1,2,47,0,0
6293,2,0,29,1,6
6294,2,1,24,1,0
6295,1,1,44,1,0
6296,0,6,33,1,0
6297,0,0,26,1,3
6298,1,0,54,1,3
6299,2,1,27,1,7
6300,2,1,51,0,0
6301,2,1,22,1,0
6302,2,1,42,1,0
6303,2,1,20,1,0
6304,2,1,67,1,0
6305,2,1,50,0,0
6306,0,1,62,1,0
6307,1,0,79,1,0
6308,1,1,75,1,0
6309,1,1,63,0,0
6310,1,1,56,1,0
6311,0,0,37,1,0
6312,0,0,49,1,0
6313,2,0,28,1,0
6314,2,0,40,1,0
6315,0,0,26,0,0
6316,0,0,30,1,0
6317,1,0,24,0,0
6318,2,0,28,1,0
6319,2,0,33,1,0
6320,1,2,24,1,5
6321,0,0,42,1,3
6322,1,2,23,0,0
6323,1,0,23,0,0
6324,2,1,17,0,0
6325,2,0,20,1,3
6326,0,0,47,0,0
6327,0,0,57,1,0
6328,2,0,19,0,5
6329,1,2,21,0,0
6330,2,0,34,0,0
6331,0,0,53,1,0
6332,1,0,37,0,0
6333,2,0,65,1,0
6334,2,2,52,1,0
6335,0,2,47,1,0
6336,1,1,40,1,7
6337,1,1,35,1,0
6338,1,2,44,1,0
6339,1,2,34,1,0
6340,0,0,24,0,0
6341,1,0,27,0,0
6342,1,1,43,0,0
6343,1,0,35,0,0
6344,1,1,36,1,3
6345,2,0,25,0,6
6346,2,0,24,1,0
6347,1,0,29,1,3
6348,1,1,43,1,0
6349,1,1,35,0,0
6350,1,0,93,1,0
6351,2,0,62,1,0
6352,2,1,35,1,6
6353,2,1,59,1,0
6354,2,1,30,1,3
6355,0,0,27,1,0
6356,2,0,39,1,0
6357,1,1,21,1,0
6358,1,0,38,0,0
6359,1,1,26,1,0
6360,1,0,28,1,3
6361,1,0,85,1,0
6362,1,0,23,0,0
6363,1,1,33,1,0
6364,1,1,33,0,0
6365,1,0,72,0,0
6366,2,1,45,1,3
6367,2,0,26,1,0
6368,2,0,48,1,0
6369,0,1,44,1,13
6370,1,0,33,0,0
6371,2,0,32,1,0
6372,1,0,24,0,3
6373,1,0,52,1,0
6374,2,0,24,1,0
6375,0,0,26,0,0
6376,1,1,47,0,0
6377,1,1,56,1,7
6378,2,0,41,1,3
6379,2,1,23,1,0
6380,2,0,20,1,2
6381,0,2,51,1,3
6382,1,1,42,1,7
6383,1,1,38,0,9
6384,2,1,47,1,0
6385,2,1,21,0,0
6386,2,1,34,1,4
6387,2,1,46,1,0
6388,2,1,35,1,0
6389,1,0,39,1,3
6390,1,1,52,1,0
6391,1,1,41,0,0
6392,2,0,52,1,0
6393,2,0,40,1,0
6394,2,0,31,1,0
6395,2,1,29,0,0
6396,2,0,41,0,0
6397,0,0,32,1,0
6398,1,1,41,1,0
6399,1,1,36,1,0
6400,1,2,35,1,0
6401,0,2,30,1,7
6402,0,2,46,1,0
6403,0,2,34,1,0
6404,2,0,42,1,0
6405,2,1,48,0,0
6406,2,1,40,0,0
6407,1,0,38,1,0
6408,2,1,74,1,0
6409,2,0,27,1,0
6410,1,1,45,0,0
6411,2,1,57,1,0
6412,1,0,45,1,6
6413,2,1,48,0,0
6414,1,1,28,1,0
6415,2,1,45,0,0
6416,2,1,17,0,0
6417,2,1,55,1,5
6418,2,1,78,1,0
6419,2,1,58,0,0
6420,0,1,27,1,0
6421,1,1,28,1,3
6422,2,1,55,1,0
6423,2,1,30,1,0
6424,0,0,43,1,0
6425,2,0,41,0,0
6426,1,0,22,0,3
6427,1,0,35,1,6
6428,1,0,49,0,0
6429,1,0,33,0,0
6430,1,1,25,1,0
6431,2,1,73,0,0
6432,2,1,12,1,3
6433,2,0,19,1,2
6434,1,1,34,1,7
6435,1,6,21,0,0
6436,1,6,54,1,0
6437,2,1,18,1,6
6438,2,1,42,1,0
6439,2,0,67,0,6
6440,2,0,44,1,0
6441,2,0,43,1,0
6442,1,0,30,0,0
6443,1,1,17,0,0
6444,0,0,25,1,0
6445,2,1,26,1,0
6446,1,1,19,1,0
6447,2,0,18,1,0
6448,1,0,42,1,0
6449,1,0,30,0,0
6450,2,0,34,0,0
6451,2,0,32,0,0
6452,2,0,58,0,0
6453,2,0,70,0,0
6454,0,0,32,1,0
6455,2,0,42,1,0
6456,1,1,34,1,5
6457,2,1,30,1,0
6458,2,1,32,0,0
6459,1,0,26,1,0
6460,1,0,70,1,0
6461,2,0,39,1,0
6462,1,0,35,1,3
6463,1,2,82,1,0
6464,2,3,27,1,0
6465,0,2,25,1,0
6466,1,2,35,1,3
6467,2,3,29,1,0
6468,2,3,35,0,0
6469,2,3,33,1,0
6470,2,0,65,1,0
6471,2,0,56,1,0
6472,2,0,39,1,0
6473,2,0,38,1,0
6474,2,0,46,0,0
6475,1,0,19,0,0
6476,1,0,19,0,0
6477,1,0,43,1,7
6478,1,0,61,0,0
6479,1,1,65,1,0
6480,1,1,28,1,7
6481,1,1,38,1,8
6482,1,1,27,0,0
6483,2,0,55,0,0
6484,1,0,41,0,0
6485,1,0,30,1,0
6486,2,0,58,0,0
6487,2,0,28,1,0
6488,1,0,34,0,7
6489,2,1,34,1,0
6490,1,0,28,1,0
6491,1,0,41,1,0
6492,2,1,59,1,0
6493,0,1,44,1,0
6494,0,1,38,1,0
6495,1,1,27,1,0
6496,0,1,45,1,0
6497,0,1,48,1,0
6498,2,1,48,1,3
6499,2,0,22,0,0
6500,2,1,31,0,0
6501,1,0,27,1,10
6502,1,1,79,1,0
6503,1,1,49,1,7
6504,1,1,37,1,0
6505,2,1,67,1,7
6506,2,0,35,1,0
6507,2,0,17,1,8
6508,0,0,33,1,0
6509,1,0,75,1,0
6510,1,0,26,1,8
6511,2,0,20,0,2
6512,1,1,34,1,3
6513,1,0,20,1,3
6514,2,0,26,0,0
6515,2,0,38,1,3
6516,2,0,33,0,0
6517,0,0,23,1,3
6518,1,0,38,1,6
6519,1,0,49,1,13
