,Time,Surface,Age,Sex,Vehicle,Severity
15558,850,1,42,1,3,2
15562,2350,0,18,0,0,2
15564,707,0,29,0,0,2
15565,707,0,40,0,0,2
15566,840,0,52,1,3,2
15567,1411,1,21,0,0,2
15569,30,1,50,1,6,1
15570,754,1,60,0,0,2
15571,754,1,44,1,0,2
15572,754,1,52,1,0,2
15575,923,1,68,0,0,2
15576,1612,1,50,1,0,2
15577,1712,0,57,0,0,2
15579,708,1,29,1,8,1
15580,825,1,46,1,1,1
15581,825,1,34,1,8,2
15582,405,1,28,1,0,2
15586,1030,0,41,0,3,2
15592,1800,0,28,0,0,2
15598,556,0,63,1,0,2
15599,556,0,43,1,1,2
15601,1142,0,41,0,0,2
15603,1500,0,21,1,6,1
15608,25,1,54,1,1,2
15610,25,1,18,1,0,2
15612,1055,0,70,0,0,2
15615,143,0,26,1,0,1
15617,706,1,25,0,0,2
15618,745,1,24,0,0,2
15619,757,0,32,0,6,1
15621,1024,1,17,0,0,2
15622,936,1,31,0,0,2
15623,936,1,27,0,0,2
15624,1326,1,23,1,2,2
15625,1530,1,18,1,6,2
15626,1645,1,21,1,6,2
15627,1815,1,47,1,0,2
15628,110,1,31,1,0,2
15629,800,1,40,1,3,2
15630,1015,1,30,1,0,2
15631,1251,1,56,0,0,2
15632,1400,0,40,1,0,2
15633,1630,0,53,1,3,1
15635,1900,1,20,1,3,2
15639,901,0,55,1,0,2
15640,850,0,37,1,3,2
15643,1809,0,23,1,3,2
15644,57,1,19,1,0,2
15646,758,0,31,1,3,1
15647,745,0,23,0,0,2
15648,835,0,40,1,0,2
15650,1000,0,31,1,0,2
15652,1155,0,56,1,0,2
15653,1255,0,31,0,0,2
15654,1540,0,35,0,0,2
15656,1030,0,34,0,0,1
15657,1313,0,50,0,0,2
15658,1405,0,20,1,0,2
15660,1845,0,35,1,3,2
15661,5,0,40,1,1,2
15662,640,0,49,1,0,2
15663,640,0,39,0,0,2
15665,2130,1,29,1,0,2
15666,1234,0,23,1,3,2
15668,1707,0,22,1,0,1
15669,1707,0,45,1,0,2
15672,1215,1,26,0,0,2
15673,1215,1,29,1,0,2
15674,1509,0,55,1,8,2
15676,1720,0,25,0,0,2
15677,730,0,18,1,6,1
15678,1131,1,77,0,0,2
15679,1340,1,40,1,3,2
15681,1730,1,22,1,6,2
15682,658,0,43,1,0,2
15683,705,1,41,1,3,1
15684,800,0,22,1,3,1
15686,1155,0,37,1,0,2
15687,1421,0,21,0,0,2
15688,1421,0,28,1,7,2
15689,1712,0,29,1,6,2
15691,1832,0,58,0,13,2
15693,2123,0,28,1,3,1
15695,1113,0,19,1,3,2
15697,1130,0,62,1,3,2
15700,1520,0,34,1,0,2
15701,1520,0,38,0,0,2
15704,940,0,20,0,0,2
15706,1342,0,52,1,0,2
15707,1342,0,45,0,0,2
15708,1640,0,61,1,0,3
15711,2210,0,31,1,1,2
15713,2215,0,28,0,0,2
15715,29,0,18,1,0,2
15718,29,0,23,0,0,2
15723,1653,0,38,1,3,2
15724,1808,0,35,0,0,2
15725,1808,0,24,1,7,2
15727,2120,0,28,1,0,1
15728,1155,0,25,0,0,2
15730,1550,0,86,1,0,1
15732,1738,0,29,1,3,2
15733,1815,0,18,1,3,2
15734,1925,0,22,0,0,2
15737,1027,0,65,1,3,2
15738,1121,0,51,1,3,2
15741,2245,0,49,1,3,1
15742,1523,1,10,1,3,2
15745,1750,1,46,1,8,2
15746,1822,1,26,0,0,2
15747,1822,1,28,0,0,2
15749,1723,0,59,1,0,2
15751,2045,1,21,1,3,2
15754,1720,0,48,0,0,2
15755,1830,0,24,1,2,1
15758,1315,0,33,1,3,1
15760,1515,0,23,1,0,2
15761,1635,0,50,1,3,2
15762,1735,0,36,1,0,2
15765,827,0,33,0,0,2
15766,827,0,44,0,0,2
15767,1154,0,32,0,0,2
15769,1154,0,68,1,0,2
15770,1439,0,23,0,3,1
15772,2200,1,47,1,3,2
15773,1920,1,40,0,0,2
15774,15,1,33,1,0,1
15775,1032,0,51,1,0,2
15779,1602,0,18,1,3,2
15781,2200,0,43,1,3,2
15782,1216,0,42,0,0,2
15783,1730,0,17,1,6,2
15784,801,0,29,0,0,2
15786,1031,0,18,1,3,2
15787,1319,0,20,1,3,1
15788,1320,0,52,0,0,2
15793,2221,1,59,1,0,2
15794,1705,1,56,1,8,2
15795,804,0,44,1,3,2
15797,1045,0,92,1,0,1
15799,1138,0,67,0,0,2
15800,1145,0,22,1,2,2
15801,1530,1,21,0,0,2
15802,2215,1,24,1,5,2
15803,1627,1,31,1,0,2
15804,1627,1,35,0,0,2
15805,1710,1,35,1,3,2
15807,1510,1,21,1,3,2
15808,1534,1,52,1,6,2
15809,1700,1,31,1,0,2
15810,1720,1,29,1,3,2
15811,1942,1,29,0,0,2
15813,1201,0,55,1,8,2
15815,1515,0,46,1,3,2
15818,1940,1,53,0,0,2
15819,2005,1,39,1,8,1
15824,1943,1,49,1,7,2
15825,1943,1,25,0,0,2
15827,620,1,52,0,0,2
15831,1538,1,70,1,8,2
15832,1615,1,74,0,0,2
15834,1737,1,27,1,6,2
15837,800,0,40,1,3,2
15838,1132,1,79,0,0,2
15840,1234,1,39,1,0,2
15841,1234,1,46,1,9,2
15843,1510,1,34,1,3,2
15844,1615,0,41,1,7,2
15846,1705,1,54,1,3,2
15848,2334,1,23,1,3,2
15849,1210,1,20,1,0,2
15851,1354,1,59,1,0,2
15853,1354,1,42,1,0,2
15854,1500,1,45,1,3,1
15862,1257,1,40,1,11,2
15863,1412,1,57,0,0,2
15864,1412,1,18,0,0,2
15865,1412,1,23,0,0,2
15866,1630,1,55,1,0,2
15867,1630,1,29,1,0,1
15870,2345,1,19,1,0,2
15874,1645,1,33,1,7,2
15875,1835,1,42,1,0,2
15876,1900,0,21,1,0,2
15877,1900,0,20,0,0,2
15878,2129,1,61,1,0,2
15880,1521,0,18,0,3,2
15882,2125,1,87,0,0,2
15883,2125,1,29,0,0,2
15888,2045,1,24,1,6,1
15891,1900,1,48,1,3,2
15892,1835,1,23,0,3,2
15895,1935,0,30,1,6,1
15896,1935,0,24,1,6,2
15898,2143,1,17,1,0,2
15903,737,0,25,1,3,2
15904,745,0,40,1,3,2
15905,915,0,54,1,0,2
15906,1130,0,43,1,3,1
15907,1535,0,18,1,3,2
15910,807,1,34,1,3,2
15911,853,0,49,1,3,2
15912,915,0,41,1,3,2
15916,1720,0,30,1,0,2
15917,1700,0,35,0,0,2
15920,930,0,33,1,0,2
15921,1830,1,50,1,0,2
15924,1830,1,27,0,0,1
15926,2013,1,26,1,0,1
15927,2025,0,17,1,0,2
15929,2315,1,22,0,3,2
15930,801,1,25,1,7,2
15931,801,1,37,1,7,2
15933,1100,0,34,1,0,2
15938,1457,1,50,1,0,1
15940,1840,1,34,1,0,2
15941,22,0,38,1,0,2
15943,1541,1,61,1,3,1
15944,1956,1,20,1,0,2
15945,2009,1,34,1,6,2
15946,707,0,38,0,0,2
15947,840,0,50,0,3,2
15948,1010,0,56,0,0,2
15950,1354,1,78,1,0,2
15951,1550,1,40,1,7,2
15952,1630,0,23,1,0,2
15953,1630,0,37,1,3,2
15955,1542,2,34,1,0,2
15956,1745,1,32,1,0,2
15958,1914,1,50,1,3,2
15961,655,1,43,1,3,2
15963,942,1,82,0,0,2
15965,1754,0,54,1,7,2
15966,1825,1,32,1,0,2
15967,1640,1,53,0,0,2
15969,1225,1,26,1,0,2
15971,2005,7,40,1,0,2
15973,725,1,31,1,0,2
15974,725,1,57,0,0,2
15976,1755,1,33,1,0,2
15977,1755,1,57,1,0,2
15978,2055,0,41,1,3,1
15979,131,1,41,1,6,1
15980,1245,0,22,1,0,2
15983,1245,0,43,1,13,2
15984,1351,1,37,0,0,2
15988,1420,0,38,1,1,2
15989,1800,0,22,0,0,2
15992,1140,0,41,1,7,2
15993,1525,0,48,1,0,2
15994,1555,0,91,1,0,2
15995,1555,0,65,1,0,2
15999,928,0,31,1,3,2
16003,1430,1,48,1,3,1
16005,1738,0,36,1,6,2
16007,1740,0,21,0,0,2
16008,1745,0,47,1,0,2
16010,940,1,61,1,3,2
16011,1320,0,23,1,0,2
16012,1455,0,30,1,6,2
16013,1725,1,27,1,8,2
16016,2231,1,20,1,6,2
16017,2129,0,41,1,1,2
16018,2129,0,47,1,0,2
16019,736,1,17,1,0,3
16020,736,1,54,0,0,2
16021,736,1,21,0,0,2
16022,925,1,34,0,0,2
16024,1920,1,29,1,0,2
16025,715,1,19,1,3,2
16026,841,1,24,0,0,2
16028,1045,0,21,1,0,2
16029,1209,0,51,1,3,1
16031,830,0,45,0,3,1
16032,1502,1,55,1,5,2
16034,1550,0,22,1,2,1
16035,1650,0,40,1,6,2
16036,1815,0,61,1,0,2
16037,1747,1,20,1,3,2
16038,1855,1,64,0,0,1
16040,2010,1,55,1,6,2
16041,2354,0,26,0,0,2
16042,702,1,25,1,3,1
16043,715,0,27,1,4,2
16044,1025,1,25,0,0,2
16046,1115,1,59,0,0,2
16047,1115,1,30,0,0,2
16049,810,0,32,1,0,2
16050,810,0,18,1,0,2
16052,1645,1,30,1,0,2
16053,1630,1,44,0,0,2
16055,2020,0,17,1,2,2
16056,430,0,20,1,3,2
16058,1740,0,32,1,2,2
16059,2200,0,45,1,0,2
16060,1430,0,41,1,0,2
16061,2000,0,50,1,3,2
16062,2115,1,30,0,0,2
16064,740,0,34,1,0,2
16067,1510,0,23,0,0,2
16068,1624,1,42,0,0,1
16069,1800,0,29,1,2,2
16072,1840,1,19,1,0,2
16074,1930,0,46,1,0,2
16075,2215,1,29,1,0,2
16079,1145,0,46,1,0,2
16081,1625,0,39,1,7,2
16082,1625,0,28,0,0,2
16084,1223,0,53,0,0,2
16086,900,1,25,1,0,2
16089,1630,0,57,0,0,2
16093,130,1,55,1,0,2
16094,130,1,32,1,0,2
16095,1143,1,20,1,2,2
16099,1614,1,21,0,0,2
16103,250,1,41,1,1,1
16109,1057,1,21,1,6,2
16112,815,1,51,0,0,2
16113,1355,0,51,0,0,2
16115,1426,1,46,0,0,2
16118,850,1,37,0,0,2
16119,1405,0,22,0,0,2
16121,1846,0,28,0,0,2
16122,2250,1,30,1,3,2
16124,1140,1,33,1,0,2
16129,1944,1,35,1,3,1
16130,1947,1,67,0,0,2
16133,1731,1,32,1,3,2
16135,1801,1,26,1,0,2
16136,2000,1,56,0,0,2
16138,2215,1,25,1,3,2
16139,111,1,34,1,0,2
16142,932,1,34,1,0,2
16143,1315,1,54,1,0,2
16144,1545,1,33,1,0,2
16145,1600,1,41,1,7,2
16147,312,1,56,1,0,2
16155,1702,0,22,0,0,2
16157,2015,1,66,1,0,2
16159,2015,1,32,1,0,2
16160,2212,1,48,0,0,2
16165,1501,0,34,0,0,2
16167,1756,1,28,1,0,2
16170,1923,1,31,1,2,2
16171,2130,0,20,1,0,2
16172,2322,1,54,1,6,1
16177,1700,1,21,0,0,2
16178,1700,1,29,0,0,2
16182,1845,1,29,0,0,2
16183,1915,0,28,1,0,2
16185,800,0,48,1,0,2
16189,150,0,34,1,7,2
16191,745,1,23,0,0,2
16192,1150,1,29,1,8,1
16193,1100,0,33,0,0,2
16194,1645,1,19,0,0,2
16197,1752,1,58,1,0,3
16199,1830,3,44,1,3,2
16200,1930,1,30,1,1,2
16203,1955,2,20,0,0,2
16205,2330,1,16,1,0,1
16207,955,2,45,1,0,2
16208,1005,2,22,0,0,2
16210,1055,2,74,0,0,2
16211,1154,1,55,1,0,2
16212,1154,1,65,1,0,2
16214,2025,1,28,1,0,2
16216,1554,1,55,0,0,2
16221,1220,0,77,1,15,1
16222,1205,3,36,1,7,2
16225,930,0,49,1,0,2
16226,1315,1,33,1,0,2
16228,1645,0,17,1,6,2
16229,1421,1,18,0,0,2
16232,1325,2,18,1,5,1
16233,830,0,50,0,0,2
16234,800,1,36,1,3,2
16236,1845,1,41,0,0,2
16237,1600,2,36,1,3,2
16239,1645,1,21,0,0,2
16240,1755,1,64,1,0,2
16241,1755,1,42,1,0,2
16243,807,1,50,1,0,2
16244,815,3,28,0,0,2
16249,22,0,39,1,0,2
16250,1855,1,24,1,0,2
16252,35,1,26,1,0,2
16253,35,1,45,1,1,2
16255,1045,0,60,1,0,2
16256,1130,0,48,1,1,2
16257,1750,1,67,1,0,1
16262,1130,1,80,1,0,2
16263,1210,0,46,0,0,1
16264,1250,1,25,0,0,2
16265,1250,1,43,0,0,2
16269,1438,1,33,0,0,2
16271,1850,2,28,1,0,2
16273,955,0,63,0,3,2
16275,1610,1,47,1,3,3
16278,1420,1,68,1,8,2
16281,1740,1,27,1,6,1
16282,2347,1,43,0,0,2
16288,1659,0,22,1,6,2
16289,1715,0,23,1,0,2
16290,655,1,48,1,7,2
16293,1524,1,23,1,0,2
16295,2010,0,20,1,0,2
16298,2010,0,18,1,0,2
16301,1011,0,18,1,2,1
16304,1541,1,34,1,0,2
16305,1541,1,34,1,0,2
16308,2154,1,54,0,0,2
16309,2154,1,21,0,0,2
16311,1830,1,27,1,0,2
16314,930,0,21,1,0,2
16315,944,1,46,1,0,2
16316,915,0,54,0,0,2
16317,1354,0,57,0,3,2
16318,1500,0,40,1,0,2
16319,1740,0,25,1,3,2
16320,828,1,24,0,0,2
16323,1525,1,17,1,6,1
16325,1655,1,32,0,0,2
16326,1655,1,53,0,0,2
16327,1800,0,36,1,0,2
16332,2021,0,33,1,0,2
16335,844,1,62,0,0,2
16336,844,1,61,0,0,2
16338,1328,0,63,1,7,2
16339,1328,0,32,1,9,2
16340,1349,1,86,0,0,2
16343,1925,0,24,1,0,2
16344,1925,0,38,1,0,1
16347,829,0,32,1,0,2
16348,829,0,24,0,0,2
16349,1600,1,23,1,3,2
16352,810,1,46,0,0,2
16353,810,1,33,0,0,2
16354,1205,3,20,0,0,2
16356,1205,3,26,1,7,2
16357,2044,0,20,0,0,2
16358,254,1,32,1,0,2
16359,254,1,28,1,4,2
16360,729,0,52,1,0,1
16361,729,0,68,1,0,2
16362,900,0,22,0,0,1
16363,1530,0,22,0,3,2
16368,1230,0,36,1,0,2
16369,1320,0,20,1,0,2
16374,2315,0,57,0,0,2
16376,1145,0,65,1,0,2
16377,1145,0,55,0,0,2
16379,820,1,53,1,0,2
16380,1754,0,29,0,0,2
16381,1754,0,49,0,0,2
16383,829,1,28,1,3,2
16384,1205,1,59,0,0,2
16387,1148,1,28,0,0,2
16391,1540,0,44,1,8,1
16392,1640,0,35,1,3,2
16393,900,1,51,1,8,1
16397,1638,1,45,0,0,2
16400,1833,3,70,1,0,2
16401,2300,1,22,0,0,2
16403,748,3,33,0,0,2
16404,915,3,53,0,0,2
16405,936,1,20,0,0,2
16406,1035,1,41,1,0,2
16408,1035,1,56,1,0,2
16409,1203,1,22,0,0,2
16411,1230,1,41,1,11,2
16412,1539,1,51,1,0,2
16413,1539,1,49,1,0,2
16416,1750,2,18,1,0,2
16419,857,1,19,0,0,2
16424,528,1,30,1,0,2
16425,1125,0,77,1,8,1
16426,1255,0,80,1,0,2
16427,2150,0,57,1,0,2
16430,645,0,51,0,0,2
16431,916,0,41,1,3,2
16432,2100,0,21,1,3,2
16433,1222,0,58,0,0,2
16435,1908,1,51,0,0,2
16437,1915,1,25,0,0,2
16439,1915,1,38,1,0,2
16440,806,0,24,1,3,2
16442,1231,0,20,1,2,2
16443,1402,0,29,0,0,1
16446,2200,1,38,1,5,2
16447,811,0,40,0,0,2
16448,1005,0,41,0,0,2
16450,1005,0,57,1,0,2
16451,1145,0,46,0,0,2
16454,1700,0,46,0,0,2
16455,1725,0,59,0,0,2
16457,1745,0,22,1,8,2
16459,2200,0,38,1,0,2
16461,2200,0,27,1,0,2
16462,700,0,15,1,3,2
16463,730,0,32,1,1,2
16464,730,0,33,0,1,2
16465,1312,1,25,0,0,2
16466,1515,0,23,0,0,1
16468,1709,1,54,0,0,2
16469,1741,1,41,0,0,2
16470,2130,1,25,1,0,2
16472,650,1,26,1,3,2
16473,1052,1,68,1,0,2
16474,1112,0,25,1,0,2
16478,1135,0,26,0,3,2
16479,1427,0,54,0,0,2
16480,1920,0,51,0,0,2
16482,1650,0,24,1,3,2
16483,830,1,13,1,3,2
16484,1525,0,63,1,0,2
16485,1525,0,43,0,0,2
16488,1828,0,31,0,0,2
16489,655,0,52,1,0,2
16490,729,0,40,0,0,2
16491,740,1,24,1,8,2
16492,1415,0,48,0,0,2
16493,1424,0,36,0,0,2
16496,2035,0,36,1,0,2
16497,858,1,48,1,3,2
16499,2117,1,22,0,0,2
16500,2117,1,32,0,0,2
16501,1244,0,23,1,0,2
16506,1737,0,42,1,3,2
16508,2035,0,18,1,0,2
16510,110,1,33,1,0,2
16514,1105,1,21,1,0,1
16516,1105,1,26,0,0,1
16519,1757,1,44,0,0,2
16521,1645,0,32,0,3,2
16522,1715,0,55,0,2,2
16524,2245,0,20,0,0,2
16525,110,1,18,1,0,2
16528,615,1,46,1,0,1
16529,635,0,62,1,0,2
16530,815,1,29,0,3,2
16531,1905,0,29,1,3,2
16533,1522,0,51,1,0,2
16536,836,1,25,1,6,2
16537,1015,0,19,0,3,2
16538,1515,0,29,1,0,2
16539,1547,0,26,1,0,2
16540,1547,0,29,0,0,2
16541,1725,1,52,1,0,1
16543,1725,1,32,1,0,2
16549,925,0,51,1,7,1
16550,942,0,40,1,0,2
16551,942,0,47,0,0,2
16552,942,0,40,0,0,2
16553,1204,8,39,1,0,2
16555,3,1,25,0,3,1
16556,1010,0,40,0,0,2
16557,1010,0,28,1,7,2
16559,850,0,67,0,3,2
16561,2205,0,28,0,0,1
16562,702,0,45,1,7,2
16564,1646,1,26,1,0,2
16567,2110,1,53,1,0,2
16568,2110,1,43,0,0,2
16571,850,1,29,1,0,2
16572,850,1,50,0,13,2
16575,853,0,28,1,0,2
16576,1126,0,46,1,0,2
16578,2000,0,39,1,10,1
16580,835,0,27,0,0,2
16581,835,0,42,0,0,2
16582,1920,1,21,1,0,2
16585,1920,1,32,1,1,2
16588,740,1,20,1,0,2
16589,740,1,48,0,0,2
16590,836,1,45,1,3,2
16592,845,0,24,1,7,2
16594,1610,0,20,1,0,2
16596,1610,0,37,0,0,2
16597,1610,0,39,1,0,2
16600,1906,1,35,1,0,2
16601,841,0,45,0,0,2
16602,841,0,28,1,0,2
16604,2015,0,48,1,3,2
16605,2225,0,40,1,0,2
16607,1100,1,36,1,0,2
16608,1339,0,20,0,3,2
16609,153,0,54,0,0,2
16611,802,1,20,1,3,1
16614,1520,1,31,0,0,2
16616,745,3,38,0,0,2
16618,825,1,43,1,1,2
16619,1120,3,60,0,0,2
16621,1120,3,80,1,0,2
16622,1120,3,44,1,0,2
16627,940,0,24,1,0,2
16628,1303,0,42,0,0,2
16629,1303,0,83,1,0,2
16631,1636,0,42,1,6,2
16632,708,0,62,1,0,2
16633,708,0,23,0,0,2
16634,1535,1,57,1,0,2
16635,1105,0,82,1,0,2
16636,1645,0,26,1,3,2
16637,1752,0,43,0,0,2
16638,2216,0,50,1,6,2
16639,2245,0,23,0,0,2
16640,935,0,20,1,3,2
16641,935,0,19,0,3,2
16642,1330,0,25,1,0,2
16644,1810,0,60,0,0,2
16646,2150,0,39,0,0,2
16647,950,0,43,0,0,2
16648,950,0,57,1,1,2
16649,1138,0,21,1,0,1
16652,1645,0,38,1,7,2
16653,1926,0,26,1,0,2
16655,1350,0,21,1,0,1
16660,1700,0,29,1,5,1
16662,1320,0,46,1,0,2
16663,2135,0,57,0,0,2
16664,1525,0,28,0,3,2
16665,2020,0,49,1,0,2
16667,728,0,43,1,3,2
16668,1115,0,34,1,7,2
16669,1625,0,28,1,3,2
16670,1740,0,45,1,3,2
16671,1750,0,40,1,3,2
16672,1835,0,34,1,8,2
16674,1928,0,37,0,0,2
16677,700,0,36,1,7,2
16678,1110,0,37,0,0,2
16681,1035,0,17,1,5,2
16682,1133,0,34,0,0,2
16683,1220,0,52,0,0,2
16685,1833,1,43,1,0,2
16689,1702,0,29,1,0,2
16690,1702,0,25,0,0,2
16691,1933,0,15,1,2,1
16694,928,0,46,1,0,2
16695,1735,0,43,1,3,2
16697,1545,0,72,1,0,1
16698,721,1,24,1,8,2
16700,1855,0,54,0,0,2
16701,1855,0,64,0,0,2
16702,2210,0,66,1,0,2
16703,2210,0,21,1,0,2
16704,725,0,25,1,3,2
16705,825,0,58,1,3,2
16707,1053,0,17,1,6,2
16708,1302,0,35,1,8,2
16710,336,0,48,1,7,1
16711,1639,0,46,1,3,2
16713,1840,0,23,1,6,1
16714,2213,0,18,1,0,2
16719,2213,0,20,1,0,2
16720,1440,0,39,1,3,2
16722,1720,0,46,0,0,2
16725,2204,0,38,1,7,2
16726,2204,0,20,1,0,2
16729,2100,0,74,0,0,1
16731,1645,0,29,1,3,2
16732,1600,0,60,1,8,2
16734,930,0,27,0,3,2
16735,1206,0,31,0,0,2
16737,1206,0,46,1,0,2
16738,1350,0,33,0,0,2
16740,1235,0,26,0,0,2
16742,1550,0,39,1,0,2
16743,1700,0,56,1,0,2
16745,1030,0,30,1,3,2
16746,1307,0,57,1,1,2
16747,1307,0,27,0,0,2
16749,1900,0,20,0,0,2
16753,1610,0,23,1,3,2
16754,1135,0,46,1,0,2
16755,1200,0,24,1,3,2
16756,1407,0,39,1,0,2
16758,1935,0,31,0,0,2
16759,810,0,35,1,6,1
16760,748,0,28,1,5,2
16761,748,0,22,0,0,2
16762,2030,0,68,1,0,1
16765,2030,0,21,0,0,2
16767,1015,1,25,1,5,2
16768,1209,0,30,0,0,2
16769,1209,0,48,0,0,2
16770,1319,0,28,1,0,2
16772,2015,0,34,1,8,2
16774,2057,1,39,1,0,2
16778,1140,1,30,1,0,2
16780,1215,1,19,1,3,2
16781,1250,1,40,1,3,2
16782,1620,0,4,1,3,2
16783,2241,0,16,1,3,2
16785,1100,0,20,1,3,2
16786,1110,0,25,1,7,2
16787,1825,1,56,1,3,2
16792,224,1,41,0,0,2
16794,2120,1,31,1,3,2
16795,830,0,23,0,3,2
16798,2010,1,32,1,0,2
16800,918,0,27,0,0,2
16801,720,0,19,0,0,2
16802,1150,0,36,0,0,2
16806,1311,1,25,1,0,2
16807,1311,1,19,1,0,2
16808,1710,0,65,1,0,2
16809,1829,1,44,1,0,2
16811,2005,1,24,1,0,2
16812,2005,1,25,1,0,2
16813,830,0,34,1,3,2
16815,1730,0,22,1,3,2
16816,1645,0,29,1,3,2
16817,2030,0,38,1,3,2
16819,1236,1,37,1,0,2
16820,1910,0,44,1,0,2
16821,2129,0,25,1,0,2
16822,2129,0,20,0,0,2
16825,915,0,44,1,3,2
16829,1500,0,66,1,0,2
16834,1904,0,19,1,0,2
16836,2035,0,18,1,0,2
16837,2335,0,40,1,0,2
16839,650,0,74,1,13,2
16842,650,0,72,1,0,2
16844,735,0,49,0,7,2
16845,850,0,25,0,0,2
16848,1226,0,32,1,3,2
16849,1352,0,18,0,0,1
16850,1352,0,52,0,0,2
16851,1450,0,76,1,5,2
16852,800,0,31,1,3,2
16853,1814,0,28,1,6,1
16854,2050,0,43,1,8,2
16856,1724,0,48,0,5,2
16857,1900,0,41,1,0,1
16858,1937,0,58,1,5,2
16862,1240,0,38,1,3,2
16863,1410,0,23,0,0,2
16864,1320,1,23,0,0,2
16865,610,0,37,1,1,2
16866,610,0,38,1,0,2
16867,1215,0,82,0,0,2
16868,1215,0,23,0,0,2
16869,1840,0,58,1,3,1
16870,825,0,26,1,7,2
16871,825,0,44,1,17,2
16872,825,0,44,0,17,2
16873,825,0,47,0,17,2
16874,1330,0,57,0,0,2
16875,1330,0,78,1,7,2
16877,1810,0,25,0,0,2
16878,1810,0,33,1,0,2
16879,841,0,42,0,0,2
16880,1053,0,25,1,3,2
16881,1731,0,37,0,0,2
16883,1138,0,27,1,0,2
16885,1358,0,51,0,3,2
16886,1455,0,47,0,0,2
16889,1635,0,32,1,0,2
16892,1315,0,67,0,0,2
16893,1442,0,25,0,0,2
16895,1430,0,33,0,0,2
16896,1553,0,37,1,0,1
16897,1553,0,24,1,0,1
16899,1640,0,61,1,8,2
16901,1045,0,34,0,0,2
16902,1757,0,33,0,0,2
16903,1330,0,12,0,3,2
16905,255,0,32,1,0,2
16909,1846,0,38,1,3,2
16913,725,0,63,1,0,2
16914,645,0,55,1,3,2
16915,1241,0,30,1,0,2
16916,1542,0,42,1,3,2
16917,1750,0,51,0,0,2
16921,840,0,23,0,0,2
16922,840,0,27,0,0,2
16923,840,0,37,0,0,2
16924,1230,0,18,1,6,2
16925,1510,0,19,0,0,2
16927,1630,0,31,0,0,2
16929,1815,0,59,1,3,1
16931,1840,0,20,1,6,1
16932,720,0,49,1,7,2
16935,1159,0,83,0,0,2
16936,1425,0,16,1,3,1
16937,1430,0,54,1,0,2
16941,1550,0,84,1,0,1
16942,1550,0,40,1,0,1
16943,817,0,37,1,9,2
16945,0,0,42,1,3,1
16946,1822,0,17,1,6,2
16947,830,0,28,0,3,2
16948,845,0,39,0,0,2
16952,1615,0,24,1,3,2
16954,2128,0,59,0,0,2
16955,2252,0,30,1,0,2
16961,2200,0,44,1,0,2
16964,1030,0,25,1,3,2
16965,1330,0,40,1,0,2
16966,1330,0,42,1,0,2
16968,1754,0,27,1,3,1
16970,659,0,21,0,0,2
16973,1540,0,44,1,5,1
16979,1754,0,34,1,3,2
16980,1720,0,44,0,3,2
16981,1833,0,21,1,3,2
16983,915,0,57,1,3,2
16986,1607,0,44,1,9,2
16991,1825,0,50,1,3,2
16993,535,0,53,1,0,2
16994,635,0,57,1,0,2
16995,1105,0,27,0,0,2
16997,1415,0,25,1,3,2
16998,1325,0,38,0,0,2
17000,610,0,44,1,0,2
17001,1620,1,52,1,0,2
17006,1818,0,27,0,3,2
17010,850,1,42,1,3,1
17011,850,1,40,1,0,2
17012,1100,0,50,0,3,2
17013,1145,0,22,0,0,2
17014,1320,0,55,1,8,1
17015,2035,0,38,1,8,3
17018,840,1,21,0,6,2
17019,1000,1,19,0,0,1
17020,1000,1,34,0,0,1
17021,1715,0,49,1,3,2
17023,1810,0,56,1,0,2
17030,1835,0,40,0,0,2
17031,804,0,54,1,0,2
17033,804,0,42,1,0,2
17034,804,0,55,1,7,2
17035,845,0,45,1,0,2
17036,1315,1,41,0,0,2
17037,1700,0,45,1,0,2
17038,1740,0,24,1,0,2
17039,1740,0,19,1,0,2
17041,925,0,31,1,6,2
17042,1301,0,23,1,6,2
17043,1709,0,39,1,3,2
17044,1745,0,34,1,0,2
17045,2130,0,20,0,0,2
17047,1730,0,37,1,3,2
17049,2045,1,25,0,3,2
17050,1324,0,70,0,0,2
17051,1529,0,53,1,0,2
17054,2020,0,27,0,0,2
17058,32,0,33,1,0,2
17061,802,0,23,0,0,2
17062,1240,0,55,1,0,2
17065,1910,0,34,0,0,2
17066,1737,0,55,1,6,2
17068,1437,0,27,1,0,2
17069,1751,0,21,1,6,2
17070,1750,0,43,0,0,2
17071,659,0,29,1,3,1
17072,739,0,47,1,3,2
17074,852,0,27,1,3,2
17075,930,0,27,1,0,1
17076,755,0,30,1,0,2
17077,1442,0,58,1,0,2
17079,1720,0,31,0,0,2
17080,112,0,35,0,0,1
17081,217,0,23,1,0,2
17082,700,0,53,1,0,2
17083,959,0,39,1,11,2
17084,1149,0,46,1,3,2
17086,1743,0,50,1,7,2
17087,1910,0,72,1,0,2
17088,2134,0,39,1,0,2
17090,845,0,19,0,3,2
17093,1406,0,34,0,0,2
17095,1855,0,25,1,2,1
17096,1855,0,27,0,0,2
17097,3,0,35,1,0,2
17099,930,0,36,0,3,2
17106,2355,0,33,1,1,2
17107,1340,0,38,1,0,2
17108,1340,0,76,1,0,2
17110,1652,0,64,1,0,2
17111,848,0,23,1,0,2
17112,843,1,65,0,0,2
17113,911,1,30,0,0,2
17114,911,1,57,1,0,2
17116,1309,0,46,0,0,2
