Latitude,Longitude
53.8063123896,-1.5752738772
53.8063123896,-1.5752738772
53.7509398494,-1.6333679483
53.8044492447,-1.5357377288
53.8064018784,-1.5828502581
53.8064018784,-1.5828502581
53.8064018784,-1.5828502581
53.8081519645,-1.5522035826
53.749141151,-1.602008739
53.8438453497,-1.5432054621
53.8145418207,-1.5172640738
53.8188024356,-1.5173366506
53.8188024356,-1.5173366506
53.8270540099,-1.5694734295
53.8009431239,-1.4976063571
53.8282835901,-1.5664830295
53.8566812261,-1.5908644494
53.842682537,-1.5817452307
53.8239500479,-1.4864087311
53.7705255704,-1.5788362546
53.7705255704,-1.5788362546
53.7714060267,-1.5490593636
53.8270317957,-1.5608595621
53.7294870213,-1.5640587236
53.8170921624,-1.5167031717
53.8275334477,-1.5678277174
53.8277342234,-1.6052451465
53.7306462548,-1.5714739788
53.8103610581,-1.5351409208
53.7912844171,-1.543457596
53.7974441181,-1.4617584538
53.8483986638,-1.5103691578
53.8373863421,-1.5968421526
53.7509306298,-1.633292204
53.8187561966,-1.5147853548
53.8414564967,-1.6357849229
53.7714156987,-1.549241328
53.7958868506,-1.471342549
53.9289045503,-1.3854143585
53.8043838244,-1.5687945125
53.7794651982,-1.5677447754
53.819448229,-1.5765082099
53.8427755337,-1.5826409921
53.9104041573,-1.316604763
53.8051215934,-1.6880759899
53.8051215934,-1.6880759899
53.8299906283,-1.5687900166
53.8042386177,-1.5417378065
53.8042386177,-1.5417378065
53.8609273705,-1.3460569391
53.8909530539,-1.6668055466
53.8288870681,-1.5379137994
53.7438411554,-1.5017747271
53.7778881396,-1.526182391
53.7996966535,-1.4629897789
53.79385433,-1.6094796639
53.8045307282,-1.6174281762
53.81736928,-1.509682692
53.7964289545,-1.5372988516
53.8027347993,-1.653490341
53.8033027619,-1.697336389
53.7997412783,-1.5269838157
53.7414785767,-1.5086253647
53.8177068789,-1.5499753212
53.8084844801,-1.4544646109
53.8147016162,-1.5349714146
53.8147016162,-1.5349714146
53.79764934,-1.5140572555
53.8429850667,-1.5391721005
53.7795458143,-1.5676680712
53.8038207453,-1.5476793153
53.8334396214,-1.6479645918
53.8334396214,-1.6479645918
53.8544553321,-1.35759008
53.7988471648,-1.5397469522
53.7988471648,-1.5397469522
53.7988471648,-1.5397469522
53.7964801815,-1.5342771931
53.8115714736,-1.5229325043
53.8115714736,-1.5229325043
53.8115714736,-1.5229325043
53.8115714736,-1.5229325043
53.7991672235,-1.5388325086
53.7991672235,-1.5388325086
53.9062092868,-1.3800242218
53.8206063613,-1.5211590299
53.8056727208,-1.6261489621
53.8056727208,-1.6261489621
53.8056727208,-1.6261489621
53.7498889123,-1.5998331471
53.7533408732,-1.5328585031
53.815241661,-1.4481649228
53.8278218499,-1.6018411649
53.8278218499,-1.6018411649
53.8278218499,-1.6018411649
53.8278218499,-1.6018411649
53.743787922,-1.5019421429
53.819007051,-1.5145849945
53.8076453867,-1.5863609307
53.7737333373,-1.5811256556
53.8195637205,-1.5012875395
53.8323420007,-1.6385229431
53.8832399999,-1.6123900178
53.7570931263,-1.5700371125
53.7932904969,-1.565720385
53.7331622232,-1.5814530392
53.7331622232,-1.5814530392
53.8184942627,-1.5122517571
53.8271832548,-1.5365956007
53.8271832548,-1.5365956007
53.7979892554,-1.4414076152
53.8977808229,-1.5902502627
53.8039054963,-1.6605716221
53.8039054963,-1.6605716221
53.7840291596,-1.5429595917
53.7840291596,-1.5429595917
53.7840291596,-1.5429595917
53.8241124738,-1.4865586597
53.8241124738,-1.4865586597
53.8241124738,-1.4865586597
53.8241124738,-1.4865586597
53.9284568899,-1.4219865669
53.839888957,-1.5265317105
53.823591871,-1.4580966651
53.8071961418,-1.6609398777
53.8160163649,-1.4684617698
53.7631059188,-1.5649850218
53.7929108093,-1.5601835769
53.818838386,-1.5173362377
53.7862645888,-1.4995119016
53.8016286747,-1.6627460057
53.7815138193,-1.5433056042
53.8208891483,-1.5773139597
53.7727546711,-1.4232619558
53.8538829349,-1.6922288465
53.8538829349,-1.6922288465
53.8538829349,-1.6922288465
53.8538829349,-1.6922288465
53.8538829349,-1.6922288465
53.8538829349,-1.6922288465
53.8538829349,-1.6922288465
53.8538829349,-1.6922288465
53.8538829349,-1.6922288465
53.8538829349,-1.6922288465
53.7907626803,-1.5409890298
53.7454549339,-1.6297310714
53.7454549339,-1.6297310714
53.783465818,-1.6357254048
53.820586223,-1.4474415598
53.7308767718,-1.5118562729
53.7308767718,-1.5118562729
53.7318065764,-1.5128459411
53.7318065764,-1.5128459411
53.7318065764,-1.5128459411
53.7318065764,-1.5128459411
53.7742358601,-1.5439308061
53.7889433247,-1.5843439072
53.7401814085,-1.4176433555
53.7965138195,-1.5383302527
53.7960456891,-1.5428290326
53.8039600931,-1.56843444
53.8586241898,-1.660585407
53.7960935111,-1.6210573103
53.870177882,-1.6921853778
53.870177882,-1.6921853778
53.7998847647,-1.5551003925
53.7989613394,-1.5557326335
53.7989613394,-1.5557326335
53.7372209543,-1.59604213
53.7372209543,-1.59604213
53.7962602361,-1.5425230747
53.8053015659,-1.622432055
53.7774123683,-1.5845488256
53.8998214254,-1.3718700879
53.8998214254,-1.3718700879
53.8209433112,-1.579941319
53.8378515708,-1.5935400887
53.7994246048,-1.5450393049
53.7933205671,-1.5591773979
53.8021491736,-1.5244818312
53.7980575721,-1.5767387927
53.8217451699,-1.5160116557
53.7804263267,-1.5626207378
53.7804263267,-1.5626207378
53.8095454774,-1.5108521618
53.7636790145,-1.5129778993
53.8632541288,-1.6161935583
53.7467916406,-1.5245002226
53.8050723669,-1.5779133137
53.8050723669,-1.5779133137
53.8099876416,-1.555190908
53.7332020935,-1.5877737559
53.7332020935,-1.5877737559
53.7332020935,-1.5877737559
53.8204598357,-1.5804778021
53.8230259901,-1.4234531907
53.8230259901,-1.4234531907
53.7558380501,-1.3833318843
53.8242179756,-1.6668639113
53.7474973336,-1.6362941567
53.8151673967,-1.532247585
53.8151673967,-1.532247585
53.7989534754,-1.5560363618
53.8018777821,-1.5642652146
53.7711471499,-1.5495324756
53.7711471499,-1.5495324756
53.7486486573,-1.6306886761
53.8227607288,-1.4492662583
53.7738255462,-1.5495189886
53.7862706386,-1.5415085423
53.775544261,-1.5452822741
53.7268503866,-1.51860197
53.7995392354,-1.5468295975
53.806484502,-1.5367630208
53.806484502,-1.5367630208
53.8127330947,-1.6516462317
53.8221449294,-1.4601205004
53.8655396039,-1.7026813249
53.8402858189,-1.6627092426
53.8736824344,-1.5976797035
53.850853154,-1.5592879145
53.8024267769,-1.4505802904
53.8069348212,-1.5487998868
53.8163473616,-1.5469673555
53.8238033179,-1.5318476304
53.8132635269,-1.4906854984
53.8107380581,-1.5563827034
53.8020117186,-1.4995218828
53.7487362955,-1.5368067451
53.8152206878,-1.6018390248
53.7900767484,-1.5618677209
53.793535353,-1.5468639177
53.8126403265,-1.5341892953
53.8125805102,-1.5637138575
53.816852792,-1.5695171714
53.8948399923,-1.6402058692
53.7774569158,-1.5448063764
53.8033463461,-1.5364179954
53.8156922304,-1.5642283389
53.7975407329,-1.4612562174
53.7468283244,-1.580073915
53.7843303974,-1.5684840055
53.826792295,-1.4703308336
53.8010254682,-1.554890946
53.8010254682,-1.554890946
53.8010254682,-1.554890946
53.8413828342,-1.533900912
53.7882297528,-1.5485451484
53.8255656809,-1.5073234494
53.8122840812,-1.5763070157
53.8478934216,-1.4968622503
53.8497484692,-1.4644321473
53.8141680473,-1.4551502343
53.8300100956,-1.6586439254
53.7782807849,-1.5683032314
53.7782807849,-1.5683032314
53.7486712059,-1.5409169422
53.8159932802,-1.6044441103
53.8159932802,-1.6044441103
53.822005868,-1.3389156135
53.8203881412,-1.5319160567
53.8302829927,-1.5457079545
53.7966474323,-1.3857092153
53.8154179438,-1.635646037
53.8726881862,-1.6967752523
53.8147482224,-1.5616865472
53.8591431686,-1.6151060568
53.8166599957,-1.6639620284
53.8166599957,-1.6639620284
53.8119495224,-1.6271714221
53.803924078,-1.5759812816
53.7962075887,-1.5499928356
53.8082064544,-1.4506566139
53.8008020714,-1.4961201112
53.81044971,-1.5233704546
53.8067395042,-1.5193277242
53.7962660029,-1.6216022816
53.9016955267,-1.6276822874
53.7950236805,-1.5295568916
53.7950236805,-1.5295568916
53.7950236805,-1.5295568916
53.8231230162,-1.6134156307
53.7697144873,-1.5782223281
53.7912125157,-1.5434583763
53.8229547424,-1.5794047217
53.8098302731,-1.5190494063
53.8302159063,-1.6583231897
53.8302159063,-1.6583231897
53.7601188054,-1.519435251
53.7930701886,-1.5403566459
53.815656004,-1.564152773
53.7631622817,-1.5276071495
53.7387105322,-1.547529311
53.7387105322,-1.547529311
53.8597748433,-1.5511055521
53.8040263264,-1.5286969711
53.8040263264,-1.5286969711
53.7301145273,-1.568569154
53.7301145273,-1.568569154
53.7302834018,-1.4044262339
53.8516478802,-1.4671137582
53.7975996253,-1.5402160574
53.7489430345,-1.4736301687
53.8157885778,-1.5211076004
53.8511744257,-1.4637298978
53.8051512146,-1.5824678684
53.8021365486,-1.5420340152
53.8042219004,-1.6396149916
53.7562397157,-1.6629577623
53.7789028645,-1.4103850706
53.7789028645,-1.4103850706
53.8061661126,-1.5745768513
53.8061661126,-1.5745768513
53.8037758069,-1.5476797987
53.791122041,-1.5650748743
53.7970936507,-1.5969855282
53.7970936507,-1.5969855282
53.7970936507,-1.5969855282
53.7506420834,-1.5486750328
53.8418989668,-1.6364649844
53.8096152615,-1.5059462247
53.8008730155,-1.5549836573
53.7960540558,-1.5668911691
53.7930857953,-1.5687737056
53.7930857953,-1.5687737056
53.7972857894,-1.5357408951
53.8058769836,-1.5105152215
53.8484688724,-1.5233493095
53.8660594701,-1.6879425655
53.8660594701,-1.6879425655
53.8660594701,-1.6879425655
53.8660594701,-1.6879425655
53.8660594701,-1.6879425655
53.745338333,-1.6240308499
53.745338333,-1.6240308499
53.7285699699,-1.4581819371
53.7322891334,-1.4990766613
53.8052109368,-1.4520775523
53.812403053,-1.6285038634
53.8046456218,-1.3613731514
53.9053479855,-1.6497351688
53.9090415028,-1.6957663518
53.8023240671,-1.4862325836
53.8203062065,-1.4982862945
53.8203062065,-1.4982862945
53.870584193,-1.6894145192
53.870584193,-1.6894145192
53.870584193,-1.6894145192
53.7701059981,-1.5499229116
53.7967985652,-1.6028332169
53.7990225465,-1.5828019911
53.7867562115,-1.5253843503
53.7867562115,-1.5253843503
53.8071731596,-1.470729894
53.8071731596,-1.470729894
53.7572494662,-1.3330010623
53.8171892529,-1.5706073222
53.8028502808,-1.6530186975
53.7789028645,-1.4103850706
53.7789028645,-1.4103850706
53.7789028645,-1.4103850706
53.8149061887,-1.5298052169
53.8105625005,-1.524614467
53.8105625005,-1.524614467
53.8105625005,-1.524614467
53.7935140151,-1.5909628909
53.7774301254,-1.5448521896
53.7774301254,-1.5448521896
53.7711471499,-1.5495324756
53.7711471499,-1.5495324756
53.7955089248,-1.5341361367
53.8150881505,-1.5190196208
53.8441572661,-1.5083972015
53.7283908051,-1.4703855371
53.8112035242,-1.5230733604
53.8132260162,-1.5208634218
53.8132260162,-1.5208634218
53.8132260162,-1.5208634218
53.8132260162,-1.5208634218
53.8132260162,-1.5208634218
53.8142949067,-1.4553764079
53.8103764414,-1.6073823646
53.7117010247,-1.5451221583
53.8219910535,-1.6080333952
53.9316774793,-1.3758545539
53.8104048925,-1.5234013356
53.8104048925,-1.5234013356
53.816410877,-1.5171514751
53.7644936317,-1.4947949825
53.7954421389,-1.6003563447
53.811373927,-1.5229803065
53.811373927,-1.5229803065
53.810226715,-1.5126058534
53.819007051,-1.5145849945
53.8055366318,-1.622870298
53.8105894634,-1.5246141621
53.8716122354,-1.7087216913
53.7862338807,-1.6211309214
53.8431441315,-1.6011791621
53.8178124397,-1.5237578209
53.7282914557,-1.5868668839
53.7935072222,-1.5942570764
53.7935072222,-1.5942570764
53.7935072222,-1.5942570764
53.7935072222,-1.5942570764
53.8103683846,-1.5560676901
53.7447396386,-1.5494054078
53.817988475,-1.5160852977
53.8092796252,-1.5461323588
53.782793176,-1.5585288574
53.782793176,-1.5585288574
53.782793176,-1.5585288574
53.8538662328,-1.559864364
53.8538662328,-1.559864364
53.7985376567,-1.5363950899
53.9002506789,-1.4931747201
53.8213310413,-1.5777348447
53.8205376545,-1.5130179251
53.8271050477,-1.4699166929
53.8280734628,-1.5832884107
53.8242678728,-1.5620581864
53.9152710974,-1.7107475423
53.8403779412,-1.4612994486
53.7993873298,-1.5446905123
53.8358220062,-1.5392658923
53.8358220062,-1.5392658923
53.8358220062,-1.5392658923
53.8020893986,-1.5706096783
53.8158238213,-1.6021218902
53.7567925298,-1.6222450976
53.8132260162,-1.5208634218
53.8364625992,-1.6194927546
53.8113668096,-1.5234511771
53.8113668096,-1.5234511771
53.7754706454,-1.5150113325
53.8023703697,-1.4865508723
53.8020712059,-1.5705491306
53.8020712059,-1.5705491306
53.9068190629,-1.5257603363
53.9068190629,-1.5257603363
53.7405730149,-1.3554006572
53.8440517354,-1.5337648953
53.7776198367,-1.5694632761
53.7901899183,-1.5254518678
53.7899990151,-1.5249075754
53.8529950899,-1.3790015851
53.8653409352,-1.6986987042
53.8104038859,-1.555945824
53.7493277324,-1.6040693266
53.7910255343,-1.5757773425
53.8073180072,-1.5361464256
53.8073180072,-1.5361464256
53.7541094598,-1.5701433946
53.8426850906,-1.5336432872
53.7458243123,-1.5681657292
53.7458243123,-1.5681657292
53.8036912471,-1.5326485641
53.8562048813,-1.5908690927
53.8161671508,-1.5191287811
53.8703798789,-1.7046240751
53.8782333088,-1.6597118363
53.8102092269,-1.5149447551
53.7934178067,-1.5943945609
53.7984399265,-1.5858593641
53.8331189175,-1.6398381859
53.9053252448,-1.37766284
53.8310989555,-1.5547850756
53.7583974839,-1.5250517549
53.7965237641,-1.5339275383
53.8096427154,-1.517107725
53.7924886194,-1.5676716928
53.7924886194,-1.5676716928
53.7975891481,-1.597329961
53.7933786247,-1.3471076817
53.7659961064,-1.5328546529
53.7746113788,-1.5457779027
53.7927724543,-1.5353960254
53.8192156131,-1.6197856128
53.8017770444,-1.6676034476
53.7970938546,-1.5970462525
53.8734692471,-1.4853310305
53.8734692471,-1.4853310305
53.8110250971,-1.5812401658
53.8088906519,-1.5526512906
53.8434790595,-1.4673998253
53.7537269855,-1.5146550582
53.8516400015,-1.5206834678
53.7745715513,-1.5400427606
53.8085897582,-1.5167705467
53.828220512,-1.5664381019
53.8281924459,-1.5100729389
53.8042092683,-1.6932908987
53.8042092683,-1.6932908987
53.8143878388,-1.5328637743
53.7892484455,-1.417799147
53.8121091606,-1.6352494764
53.7234343805,-1.4303170291
53.7234343805,-1.4303170291
53.8041029734,-1.575736532
53.7909143608,-1.4959197846
53.8168378056,-1.4357650877
53.8614191381,-1.68352206
53.8266944413,-1.582177859
53.8015644125,-1.4978722329
53.8015644125,-1.4978722329
53.8015644125,-1.4978722329
53.8015644125,-1.4978722329
53.8015644125,-1.4978722329
53.7913863172,-1.5514105666
53.7989370414,-1.5397459686
53.7973271607,-1.5889825597
53.8471022417,-1.5346885997
53.8148985185,-1.6705069325
53.8148985185,-1.6705069325
53.8148985185,-1.6705069325
53.8148985185,-1.6705069325
53.8148985185,-1.6705069325
53.8037871518,-1.6664487659
53.7964717829,-1.5344290998
53.8495796355,-1.5801260627
53.7985285629,-1.5602462909
53.7985285629,-1.5602462909
53.7624504602,-1.5271600608
53.8590269396,-1.5294782453
53.8440738414,-1.5465770632
53.8440738414,-1.5465770632
53.7700042959,-1.5944987633
53.7483292622,-1.5479112774
53.7390026996,-1.5913555833
53.7390026996,-1.5913555833
53.7390026996,-1.5913555833
53.8850492278,-1.3607117068
53.8268952457,-1.5006383953
53.8180709133,-1.583600235
53.8436458117,-1.6653875681
53.8685503445,-1.6682760964
53.7240605996,-1.5672064902
53.7970589193,-1.4887715081
53.7970589193,-1.4887715081
53.8758811967,-1.4798105609
53.8199514853,-1.576487949
53.8724580366,-1.6643061174
53.8724580366,-1.6643061174
53.8156740153,-1.5171903169
53.8246414957,-1.6672555329
53.763552277,-1.5330941357
53.8427472952,-1.533460219
53.7837472457,-1.602622507
53.7837472457,-1.602622507
53.7837472457,-1.602622507
53.7941805467,-1.3884170431
53.8020862335,-1.6203352505
53.8020862335,-1.6203352505
53.8876994441,-1.4338987752
53.8876994441,-1.4338987752
53.8876994441,-1.4338987752
53.8876994441,-1.4338987752
53.8876994441,-1.4338987752
53.8876994441,-1.4338987752
53.8876994441,-1.4338987752
53.8223278871,-1.4166269063
53.8223278871,-1.4166269063
53.816518376,-1.6778758707
53.7263010524,-1.550754311
53.8105730288,-1.6267432217
53.7300538273,-1.6196805463
53.8110591298,-1.4714403016
53.8110591298,-1.4714403016
53.8646758505,-1.671287097
53.8674110638,-1.5929952539
53.7978357103,-1.6964040854
53.8814655534,-1.7771683373
53.7951379479,-1.564593108
53.8104442015,-1.5174933659
53.8062291721,-1.5109211142
53.8096033703,-1.5509580483
53.7472862829,-1.5478163219
53.824950367,-1.5473607372
53.7760550538,-1.5378263191
53.7760550538,-1.5378263191
53.840460108,-1.3408590984
53.840460108,-1.3408590984
53.813153952,-1.5732152098
53.7982182788,-1.5282458699
53.8447418142,-1.631439976
53.8447418142,-1.631439976
53.7805568626,-1.5688869104
53.7805568626,-1.5688869104
53.8319386314,-1.5207563621
53.8143878979,-1.5328789615
53.7728636637,-1.5791770131
53.8628142708,-1.6708911341
53.8042123654,-1.639432864
53.8042123654,-1.639432864
53.8042123654,-1.639432864
53.7540539814,-1.5982163193
53.810880553,-1.5254916927
53.7866942558,-1.404660042
53.7967521898,-1.5490153948
53.8154571471,-1.6427082008
53.7796512053,-1.5242656281
53.7796512053,-1.5242656281
53.7796512053,-1.5242656281
53.7796512053,-1.5242656281
53.7501599064,-1.6056689588
53.7997129057,-1.564606477
53.7997129057,-1.564606477
53.782580907,-1.3190924414
53.782580907,-1.3190924414
53.7536833071,-1.4806231213
53.8743749778,-1.6750286887
53.8929514504,-1.5614321542
53.8836051807,-1.6524269256
53.8836051807,-1.6524269256
53.8038396887,-1.6121504328
53.7811500979,-1.6000367888
53.8200515899,-1.4997323773
53.797674761,-1.6566898247
53.7984253267,-1.5399033892
53.805193417,-1.6880450883
53.8386879712,-1.5342955415
53.8107632818,-1.5732546657
53.8234783145,-1.5800526992
53.8217143046,-1.5593353203
53.7684842003,-1.5301417311
53.7760469252,-1.5745019526
53.7760469252,-1.5745019526
53.8031616639,-1.613720612
53.821402269,-1.3435734167
53.7719446149,-1.516569209
53.7958223889,-1.5455640647
53.8275311432,-1.458653558
53.7461521818,-1.6314080587
53.8079758285,-1.5805720023
53.7961650808,-1.5988313535
53.8380731217,-1.6526670238
53.8043361664,-1.6667177265
53.8043361664,-1.6667177265
53.7975884503,-1.6611084076
53.8151582994,-1.6974940626
53.7436956945,-1.6247278059
53.7850518793,-1.4953829284
53.7944223345,-1.6155921703
53.8074058693,-1.4505152213
53.8074058693,-1.4505152213
53.777770148,-1.5304629659
53.8005249718,-1.5832122066
53.8005249718,-1.5832122066
53.8005249718,-1.5832122066
53.7953559577,-1.5340922879
53.7694995803,-1.518736488
53.7621769651,-1.5616422704
53.7621769651,-1.5616422704
53.7931137828,-1.3978595041
53.8002239892,-1.5448940127
53.7750308071,-1.5379286067
53.7750308071,-1.5379286067
53.8271050477,-1.4699166929
53.8104666542,-1.4437627796
53.8439838248,-1.5077456933
53.8439838248,-1.5077456933
53.8121698373,-1.5219689287
53.7932440618,-1.3471553117
53.7512006326,-1.5395548567
53.8032530782,-1.5593769607
53.8032530782,-1.5593769607
53.7759184291,-1.5491627642
53.8236444323,-1.4719048332
53.7281962206,-1.4711003517
53.8099323916,-1.6117905087
53.9270823202,-1.3858675248
53.7989459708,-1.5397306886
53.7754340199,-1.5148448427
53.7970406611,-1.530490772
53.7772143629,-1.5448393483
53.7403387703,-1.4490400551
53.7740619275,-1.6233040254
53.7968900649,-1.5403452662
53.7455528415,-1.4531720517
53.8168696775,-1.5692132239
53.850708027,-1.4639486713
53.7326077047,-1.5620861893
53.7326077047,-1.5620861893
53.7326077047,-1.5620861893
53.7959483937,-1.5408868983
53.8014107477,-1.5332812349
53.813064802,-1.5888742693
53.7833736362,-1.5431184776
53.7833736362,-1.5431184776
53.7833736362,-1.5431184776
53.836542525,-1.6191881142
53.7420116395,-1.5701909798
53.7420116395,-1.5701909798
53.7420116395,-1.5701909798
53.8142070495,-1.5078666686
53.8035378283,-1.6805261771
53.835158228,-1.6365385157
53.835158228,-1.6365385157
53.835158228,-1.6365385157
53.8222004282,-1.5042336234
53.8600706111,-1.6766446742
53.8111663395,-1.5115926367
53.7928846495,-1.6153633396
53.798468881,-1.6276097384
53.7621089569,-1.5726859828
53.7996286534,-1.546707174
53.8045541795,-1.5326693417
53.8116219175,-1.5645742686
53.8022782589,-1.5782450265
53.7701244918,-1.4019206975
53.7701244918,-1.4019206975
53.7701244918,-1.4019206975
53.7701244918,-1.4019206975
53.8381268885,-1.6005885559
53.7281074113,-1.4754363056
53.8050983575,-1.682640142
53.7676583772,-1.5539693822
53.7825636075,-1.5848622084
53.774526479,-1.6224046378
53.7960871351,-1.4698826281
53.7592848884,-1.6687730387
53.8063568117,-1.5026134512
53.8438388456,-1.3423563127
53.727243261,-1.5527449206
53.8762873689,-1.7670658686
53.8762873689,-1.7670658686
53.8173757863,-1.5157126287
53.8660366833,-1.689554621
53.8017527827,-1.6653413404
53.8618774608,-1.5275304448
53.8085569995,-1.4935670734
53.8504071215,-1.5135987245
53.8504071215,-1.5135987245
53.8504071215,-1.5135987245
53.7832276719,-1.5768424289
53.7977327475,-1.4824172963
53.7977327475,-1.4824172963
53.7492764571,-1.4557016729
53.8868688103,-1.6466185338
53.7895244372,-1.5462696055
53.7999080384,-1.5445330489
53.8515981097,-1.3444693472
53.7775195381,-1.5843504992
53.7775195381,-1.5843504992
53.8265981867,-1.4711536658
53.8010521854,-1.5823263676
53.7740018798,-1.5462245038
53.8519910943,-1.4654676374
53.8519910943,-1.4654676374
53.7820874236,-1.5981156867
53.7820874236,-1.5981156867
53.8714892773,-1.7099088032
53.8196809437,-1.5762324497
53.7959535545,-1.5469744978
53.7751097077,-1.5397485807
53.7891002543,-1.5364080161
53.7891221048,-1.4176946439
53.7891221048,-1.4176946439
53.7891318396,-1.6055770364
53.770441659,-1.6355649901
53.8123027407,-1.5790556879
53.8749558768,-1.7125161122
53.8704946283,-1.7149191374
53.8704946283,-1.7149191374
53.8704946283,-1.7149191374
53.8704946283,-1.7149191374
53.8042933603,-1.5326266878
53.8087981086,-1.4662447877
53.8087981086,-1.4662447877
53.8149967056,-1.4535599263
53.8369076065,-1.5049110023
53.8041846761,-1.5684017668
53.8851184021,-1.6236762323
53.8851184021,-1.6236762323
53.7457679084,-1.5958237418
53.7457679084,-1.5958237418
53.7862447124,-1.5610121394
53.8323460388,-1.5469771623
53.8413533227,-1.5872295982
53.82071616,-1.5423935998
53.8270156738,-1.5058479714
53.8633442848,-1.6981656401
53.8244422531,-1.4573261197
53.7793680892,-1.3458227227
53.7966289017,-1.5332280272
53.7807008496,-1.4825357423
53.7911594667,-1.5139348918
53.7836679221,-1.3855800187
53.7836679221,-1.3855800187
53.7836679221,-1.3855800187
53.8196498526,-1.5315901052
53.8196498526,-1.5315901052
53.8196498526,-1.5315901052
53.8114817784,-1.5229790826
53.8001116572,-1.5413576617
53.750070991,-1.6343460414
53.750070991,-1.6343460414
53.750070991,-1.6343460414
53.7963688062,-1.6620746524
53.750042825,-1.6339520068
53.750042825,-1.6339520068
53.750042825,-1.6339520068
53.7814383192,-1.5591652832
53.7935684588,-1.5911141645
53.8566013578,-1.5630891486
53.8581851682,-1.5100269231
53.8581851682,-1.5100269231
53.8581851682,-1.5100269231
53.8581851682,-1.5100269231
53.8528264564,-1.4653505858
53.8528264564,-1.4653505858
53.7577256553,-1.6245876697
53.8164778405,-1.5987894029
53.8189886458,-1.5144788804
53.8128008146,-1.6292445227
53.822277418,-1.4596023123
53.8023094523,-1.4504755386
53.7966287836,-1.5331976656
53.8114583106,-1.5423425136
53.7330598257,-1.4963844409
53.7330598257,-1.4963844409
53.7880964614,-1.5710105216
53.8280327038,-1.566698317
53.8280327038,-1.566698317
53.8280327038,-1.566698317
53.9014943187,-1.3738083274
53.7454556247,-1.6213156387
53.7905514288,-1.539807354
53.7995787419,-1.5336811284
53.8174645557,-1.5312803035
53.7781732597,-1.5683953827
53.7497072368,-1.6388833701
53.8181992232,-1.5740601435
53.7449947794,-1.5984543173
53.8093344213,-1.5914012498
53.8375446987,-1.6410767176
53.745277147,-1.5166325893
53.745277147,-1.5166325893
53.745277147,-1.5166325893
53.745277147,-1.5166325893
53.745277147,-1.5166325893
53.745277147,-1.5166325893
53.7934593459,-1.3470760678
53.8647515765,-1.6827366301
53.8334829798,-1.6536014603
53.8293838108,-1.7001112511
53.804256845,-1.5513188281
53.8477756917,-1.4966508619
53.7956470607,-1.5326772228
53.8480442822,-1.6044158157
53.8480442822,-1.6044158157
53.8480442822,-1.6044158157
53.8480442822,-1.6044158157
53.7452518211,-1.4522055282
53.7452518211,-1.4522055282
53.7452518211,-1.4522055282
53.8462052607,-1.6054818951
53.7605285302,-1.5911619404
53.7973078328,-1.5885880257
53.807808763,-1.5103560613
53.8051269872,-1.5484700424
53.814613966,-1.517323997
53.8010935561,-1.53958572
53.8357468713,-1.6011278356
53.7979310724,-1.5470139257
53.7951850802,-1.5317563196
53.8129833924,-1.5887231923
53.7911657633,-1.5850353842
53.8096063281,-1.5541622867
53.835158228,-1.6365385157
53.8292206969,-1.6288717525
53.9403182691,-1.3940822138
53.797292613,-1.5893928017
53.8319739824,-1.5094818416
53.8017263646,-1.4936341573
53.8112946114,-1.4718473836
53.7710310136,-1.5794380855
53.7710310136,-1.5794380855
53.8054879573,-1.4596511035
53.8054879573,-1.4596511035
53.8054879573,-1.4596511035
53.8054879573,-1.4596511035
53.7468001717,-1.659045279
53.7468001717,-1.659045279
53.8150983599,-1.6429542589
53.7060665435,-1.5574231302
53.8008857627,-1.5254678279
53.7758462915,-1.5396343093
53.8066539743,-1.4511931939
53.833656958,-1.4739214251
53.833656958,-1.4739214251
53.833656958,-1.4739214251
53.8152850866,-1.5188199208
53.7861465234,-1.3939978331
53.8099973607,-1.5553882265
53.8386526149,-1.6046410464
53.7988674306,-1.4892201744
53.8160017213,-1.565303508
53.74566372,-1.5710028627
53.7934859131,-1.5906291982
53.8576985862,-1.4634792862
53.8016572663,-1.4879412584
53.8103612345,-1.5351864781
53.7974857674,-1.5751656477
53.8002145409,-1.5447726531
53.8040240818,-1.5467812662
53.8107009995,-1.5347271258
53.8107009995,-1.5347271258
53.8554699014,-1.6131785944
53.8554699014,-1.6131785944
53.9012178679,-1.4633939363
53.8065096438,-1.5113734023
53.7804992015,-1.5805120023
53.7743438279,-1.5439599831
53.8057218015,-1.6838805782
53.8014196172,-1.5332507702
53.8014196172,-1.5332507702
53.72771846,-1.5244121977
53.844084432,-1.5081700751
53.7985403358,-1.4779589831
53.7747279892,-1.5457159503
53.8040573331,-1.5228962875
53.7323069188,-1.4990309751
53.7769629375,-1.5449027644
53.7610850529,-1.4339488625
53.7610850529,-1.4339488625
53.7990866049,-1.5555794872
53.7992387769,-1.5554108732
53.9125669695,-1.3858977385
53.7990158003,-1.5415366175
53.736427181,-1.6005673254
53.7332035894,-1.5227435128
53.7975081182,-1.5146965214
53.7975081182,-1.5146965214
53.7439339641,-1.5003180338
53.8046029208,-1.5222219867
53.7939637055,-1.6601964191
53.7939637055,-1.6601964191
53.8477800204,-1.4070468239
53.799757459,-1.4977875301
53.8132737035,-1.4561338281
53.8132737035,-1.4561338281
53.8132737035,-1.4561338281
53.7385970627,-1.5484249989
